tapInTime,tapOutTime,tapInStops,tapOutStops,corridorID,corridorName,direction,jenis_kendaraan,durasi_perjalanan
2023-04-14 21:40:16,2023-04-14 23:15:30,B03447P,B03718P,JAK60,Kelapa Gading - Rusun Kemayoran,0.0,Mikrotrans,95
2023-04-14 18:46:44,2023-04-14 19:44:51,B03375P,B04534P,JAK04,Grogol - Tubagus Angke,1.0,Mikrotrans,58
2023-04-14 17:45:54,2023-04-14 18:38:07,B01674P,B02530P,JAK34,Rawamangun - Klender,1.0,Mikrotrans,52
2023-04-14 21:25:15,2023-04-14 22:34:12,B04678P,B05764P,M7B,BKN - Blok M,1.0,Tidak Diketahui,69
2023-04-14 18:12:36,2023-04-14 20:03:42,B00661P,B03552P,JAK26,Rawamangun - Duren Sawit,0.0,Mikrotrans,111
2023-04-14 21:25:34,2023-04-14 22:51:47,P00038,P00137,2,Pulo Gadung - Monas,0.0,Reguler BRT,86
2023-04-14 19:38:33,2023-04-14 20:33:47,B01276P,B01007P,JAK84,Terminal Kampung Melayu - Kapin Raya,0.0,Mikrotrans,55
2023-04-14 20:40:32,2023-04-14 22:27:19,B06047P,B06040P,1A,Pantai Maju - Balai Kota,1.0,Non reguler BRT,107
2023-04-14 19:26:00,2023-04-14 21:24:23,B01515P,B01545P,JAK58,Cilincing - Rorotan,0.0,Mikrotrans,118
2023-04-14 21:40:37,2023-04-14 23:05:00,B02730P,B05436P,JAK18,Kalibata - Kuningan,1.0,Mikrotrans,84
2023-04-14 19:14:12,2023-04-14 20:07:11,B03035P,B01190P,JAK05,Semper - Rorotan,1.0,Mikrotrans,53
2023-04-14 17:53:26,2023-04-14 18:53:06,B02395P,B02635P,8K,Batusari - Grogol,1.0,Non reguler BRT,60
2023-04-14 18:33:09,2023-04-14 19:45:56,B03069P,B05266P,D21,Universitas Indonesia - Lebak Bulus,1.0,Transjabodetabek,73
2023-04-14 21:20:15,2023-04-14 23:16:13,B01084P,B02336P,JAK74,Terminal Rawamangun - Cipinang Muara,0.0,Mikrotrans,116
2023-04-14 18:33:53,2023-04-14 19:40:58,B00899P,B02129P,JAK03,Lebak Bulus - Andara,1.0,Mikrotrans,67
2023-04-14 21:16:56,2023-04-14 22:11:15,B01618P,B03741P,1M,Meruya - Blok M,1.0,Non reguler BRT,54
2023-04-14 21:50:03,2023-04-14 23:36:08,B06674P,B06706P,JAK43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,Mikrotrans,106
2023-04-14 21:28:44,2023-04-14 22:21:15,B03882P,P00114,JIS3,Harmoni - Jakarta International Stadium,0.0,Non reguler BRT,53
2023-04-14 17:50:56,2023-04-14 18:52:02,B02475P,B02477P,BW9,Monas - Pantai Indah Kapuk,1.0,Tidak Diketahui,61
2023-04-14 19:50:36,2023-04-14 21:42:58,B00148P,B05488P,S31,Bintaro - Fatmawati,0.0,Royal transjakarta,112
2023-04-14 20:03:03,2023-04-14 21:14:04,B05314P,P00195,2B,Harapan Indah - ASMI,0.0,Non reguler BRT,71
2023-04-14 20:43:15,2023-04-14 22:41:31,P00017,P00098,1,Blok M - Kota,0.0,Reguler BRT,118
2023-04-14 17:08:39,2023-04-14 22:41:31,B06295P,B03299P,12C,Rusun Waduk Pluit - Penjaringan,1.0,Tidak Diketahui,72
2023-04-14 17:27:01,2023-04-14 19:01:18,P00297,P00033,M9,Pinang Ranti - Pluit,1.0,Reguler BRT,94
2023-04-14 17:06:29,2023-04-14 18:08:46,P00063,P00195,2,Pulo Gadung - Monas,1.0,Reguler BRT,62
2023-04-14 17:55:35,2023-04-14 18:56:56,B05291P,B03069P,S22,Ciputat - Kampung Rambutan,0.0,Transjabodetabek,61
2023-04-14 18:42:55,2023-04-14 20:05:49,P00221,P00136,M13,Puri Beta 2 - Tendean,0.0,Reguler BRT,83
2023-04-14 17:07:04,2023-04-14 18:26:19,B04179P,B00802P,JAK85,Bintara - Cipinang Indah,1.0,Mikrotrans,79
2023-04-14 18:23:35,2023-04-14 19:35:33,B06655P,B06652P,11B,Rusun Rawa Bebek - Penggilingan,0.0,Tidak Diketahui,72
2023-04-14 21:56:29,2023-04-14 23:06:07,B00147P,B04487P,1C,Pesanggrahan - Blok M,0.0,Non reguler BRT,70
2023-04-14 18:36:38,2023-04-14 20:32:56,B05587P,B01806P,2E,Rusun Rawa Bebek - Kodamar,0.0,Tidak Diketahui,116
2023-04-14 21:52:16,2023-04-14 23:07:59,B00450P,B02369P,JAK51,Taman Kota - Budi Luhur,1.0,Mikrotrans,76
2023-04-14 20:14:54,2023-04-14 21:52:48,B00556P,B04954P,8D,Joglo - Blok M,1.0,Non reguler BRT,98
2023-04-14 18:05:19,2023-04-14 20:02:27,B05488P,B03177P,S12,BSD Serpong - Fatmawati,1.0,Royal transjakarta,117
2023-04-14 19:48:33,2023-04-14 20:42:14,B00065P,B00328P,JAK26,Rawamangun - Duren Sawit,1.0,Mikrotrans,54
2023-04-14 21:07:33,2023-04-14 22:21:02,B04195P,B02978P,JAK42,Kampung Melayu - Pondok Kelapa,0.0,Mikrotrans,73
2023-04-14 17:21:37,2023-04-14 19:15:28,B00578P,B06786P,JAK06,Kampung Rambutan - Pondok Gede,1.0,Mikrotrans,114
2023-04-14 21:55:33,2023-04-14 22:57:55,P00026,P00230,1F,Stasiun Palmerah - Bundaran Senayan,1.0,Non reguler BRT,62
2023-04-14 19:38:02,2023-04-14 21:24:53,P00207,P00038,2A,Pulo Gadung - Rawa Buaya via Balai Kota,1.0,Reguler BRT,107
2023-04-14 17:11:32,2023-04-14 18:53:18,B00112P,B03312P,1T,Cibubur - Balai Kota,1.0,Royal transjakarta,102
2023-04-14 18:15:34,2023-04-14 20:04:07,P00074,P00237,M3,Kalideres - Bundaran HI via Veteran,0.0,Reguler BRT,109
2023-04-14 21:35:43,2023-04-14 23:23:06,B00947P,B06764P,JAK106,Terminal Kampung Melayu - Terminal Klender,0.0,Mikrotrans,107
2023-04-14 21:59:23,2023-04-14 23:21:28,B06269P,B06277P,JAK43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,Mikrotrans,82
2023-04-14 18:58:52,2023-04-14 19:57:00,P00187,P00172,8,Lebak Bulus - Pasar Baru via Tomang,1.0,Reguler BRT,58
2023-04-14 17:35:58,2023-04-14 18:55:29,B00591P,B05920P,JAK43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1.0,Mikrotrans,80
2023-04-14 19:54:03,2023-04-14 20:54:03,B02045P,B04573P,4B,Stasiun Manggarai - UI,1.0,Non reguler BRT,60
2023-04-14 17:26:20,2023-04-14 19:15:45,P00247,P00101,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,Reguler BRT,109
2023-04-14 21:30:29,2023-04-14 23:23:44,P00092,P00170,M12,Sunter Boulevard Barat - Penjaringan,0.0,Reguler BRT,113
2023-04-14 18:51:12,2023-04-14 20:45:25,B06040P,B06043P,BW9,Monas - Pantai Indah Kapuk,1.0,Tidak Diketahui,114
2023-04-14 18:45:41,2023-04-14 20:37:55,B06897P,B00410P,JAK16,Cililitan - Condet,1.0,Mikrotrans,112
2023-04-14 20:32:15,2023-04-14 21:33:35,P00147,P00092,10H,Tanjung Priok - Blok M,1.0,Reguler BRT,61
2023-04-14 18:55:38,2023-04-14 19:45:56,B01519P,B04680P,JAK27,Pulo Gebang - Rorotan,1.0,Mikrotrans,50
2023-04-14 17:48:26,2023-04-14 19:22:26,B05423P,B02995P,JAK48A,Stasiun Tebet - Rusun Karet Tengsin,0.0,Mikrotrans,94
2023-04-14 21:35:53,2023-04-14 23:02:27,B00032P,B03091P,2E,Rusun Rawa Bebek - Kodamar,1.0,Tidak Diketahui,87
2023-04-14 18:29:49,2023-04-14 19:57:47,P00152,P00135,4,Pulo Gadung 2 - Tosari,0.0,Reguler BRT,88
2023-04-14 21:11:09,2023-04-14 22:41:15,P00295,B00917P,1A,Pantai Maju - Balai Kota,1.0,Non reguler BRT,90
2023-04-14 18:51:19,2023-04-14 20:22:38,P00083,B05505P,8C,Kebayoran Lama - Tanah Abang,1.0,Non reguler BRT,91
2023-04-14 17:17:55,2023-04-14 18:26:02,B00221P,B06644P,D32,Cinere - Bundaran Senayan,1.0,Royal transjakarta,68
2023-04-14 17:11:58,2023-04-14 18:41:24,B02307P,B05885P,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0.0,Tidak Diketahui,89
2023-04-14 19:47:33,2023-04-14 21:07:27,B03286P,B06657P,3A,Rusun Pesakih - Kalideres,0.0,Tidak Diketahui,80
2023-04-14 17:38:37,2023-04-14 19:05:58,B03447P,B01064P,JAK60,Kelapa Gading - Rusun Kemayoran,0.0,Mikrotrans,87
2023-04-14 20:39:41,2023-04-14 22:27:06,B01035P,B01411P,8K,Batusari - Grogol,1.0,Non reguler BRT,107
2023-04-14 17:37:58,2023-04-14 19:01:54,B00108P,P00236,B11,Summarecon Bekasi - BNN,1.0,Transjabodetabek,84
2023-04-14 20:13:06,2023-04-14 22:06:12,B03217P,B02248P,JAK49,Lebak Bulus - Cipulir,1.0,Mikrotrans,113
2023-04-14 17:18:39,2023-04-14 18:44:02,B06675P,B06706P,JAK43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,Mikrotrans,85
2023-04-14 19:45:07,2023-04-14 21:28:49,B06734P,B06736P,6T,Pasar Minggu - Velbak,0.0,Non reguler BRT,104
2023-04-14 19:01:22,2023-04-14 20:53:09,P00012,P00010,1,Blok M - Kota,0.0,Reguler BRT,112
2023-04-14 18:02:01,2023-04-14 19:52:30,B05742P,B02966P,JAK35,Pangkalan Jati - Rawamangun,1.0,Mikrotrans,110
2023-04-14 19:15:22,2023-04-14 20:47:45,B06765P,B00922P,JAK106,Terminal Kampung Melayu - Terminal Klender,0.0,Mikrotrans,92
2023-04-14 18:38:10,2023-04-14 19:38:07,B00897P,B01610P,1E,Pondok Labu - Blok M,0.0,Non reguler BRT,60
2023-04-14 20:40:54,2023-04-14 21:41:22,P00164,P00048,6,Ragunan - Dukuh Atas 2,1.0,Reguler BRT,60
2023-04-14 19:30:47,2023-04-14 20:38:48,P00248,P00162,M10,PGC 2 - Tanjung Priok,1.0,Reguler BRT,68
2023-04-14 18:44:47,2023-04-14 19:44:00,P00291,P00294,JIS3,Harmoni - Jakarta International Stadium,1.0,Non reguler BRT,59
2023-04-14 21:26:46,2023-04-14 23:12:05,B02702P,B03483P,JAK10,Tanah Abang - Kota,1.0,Mikrotrans,105
2023-04-14 18:02:29,2023-04-14 18:53:37,B01907P,B02188P,JAK28,Kp. Rambutan - Taman Wiladatika,1.0,Mikrotrans,51
2023-04-14 21:22:59,2023-04-14 23:03:26,B01123P,B02468P,JAK60,Kelapa Gading - Rusun Kemayoran,1.0,Mikrotrans,100
2023-04-14 20:36:10,2023-04-14 22:03:26,P00222,P00103,6,Ragunan - Dukuh Atas 2,1.0,Reguler BRT,87
2023-04-14 17:02:02,2023-04-14 18:15:30,P00270,P00194,11,Pulo Gebang - Matraman,1.0,Reguler BRT,73
2023-04-14 18:22:08,2023-04-14 19:39:37,P00044,P00200,13D,Puri Beta - Ragunan,0.0,Reguler BRT,77
2023-04-14 17:21:44,2023-04-14 18:52:11,B01325P,B05728P,JAK29,Tanjung Priok - Sukapura,0.0,Mikrotrans,90
2023-04-14 17:26:02,2023-04-14 18:23:15,B02373P,B01905P,1Q,Rempoa - Blok M,1.0,Non reguler BRT,57
2023-04-14 17:11:38,2023-04-14 19:04:56,B06666P,B06665P,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,Tidak Diketahui,113
2023-04-14 18:21:49,2023-04-14 19:34:12,B05110P,B02637P,JAK36,Cilangkap - Cililitan,0.0,Mikrotrans,72
2023-04-14 17:59:49,2023-04-14 18:51:08,B06164P,B06165P,JAK113,Rusun Sindang Koja - Kp. Sawah,1.0,Mikrotrans,51
2023-04-17 08:16:43,2023-04-17 09:31:30,B03090P,B03152P,2B,Harapan Indah - ASMI,0.0,Non reguler BRT,75
2023-04-17 06:25:44,2023-04-17 08:05:40,P00018,P00033,M7,Kampung Rambutan - Monas,1.0,Reguler BRT,100
2023-04-17 07:00:57,2023-04-17 08:56:32,B05502P,B05774P,1T,Cibubur - Balai Kota,0.0,Royal transjakarta,116
2023-04-17 07:34:13,2023-04-17 08:39:33,B00455P,B00435P,JAK58,Cilincing - Rorotan,0.0,Mikrotrans,65
2023-04-17 07:31:53,2023-04-17 08:26:18,B00788P,B03003P,2E,Rusun Rawa Bebek - Kodamar,0.0,Tidak Diketahui,54
2023-04-17 07:35:53,2023-04-17 08:42:59,B00925P,B01056P,JAK15,Bulak Turi - Tanjung Priok,0.0,Mikrotrans,67
2023-04-17 07:13:54,2023-04-17 08:59:57,B05315P,B00323P,1H,Tanah Abang - Stasiun Gondangdia,1.0,Non reguler BRT,106
2023-04-17 08:09:11,2023-04-17 09:50:39,P00140,P00003,5,Matraman Baru - Ancol,0.0,Reguler BRT,101
2023-04-17 08:19:29,2023-04-17 09:16:05,B03431P,B02185P,T11,Poris Plawad - Bundaran Senayan,1.0,Transjabodetabek,57
2023-04-17 07:19:38,2023-04-17 09:11:55,P00269,B00604P,4C,TU Gas - Bundaran Senayan,0.0,Non reguler BRT,112
2023-04-17 09:25:41,2023-04-17 10:22:34,P00043,P00254,M13,Puri Beta 2 - Tendean,0.0,Reguler BRT,57
2023-04-17 07:21:25,2023-04-17 07:53:19,B01403P,B05517P,M7B,BKN - Blok M,1.0,Tidak Diketahui,32
2023-04-17 07:51:24,2023-04-17 08:39:45,B00920P,B04170P,JAK41,Kampung Melayu - Pulo Gadung,1.0,Mikrotrans,48
2023-04-17 08:23:08,2023-04-17 09:35:26,B00105P,B03334P,4B,Stasiun Manggarai - UI,1.0,Non reguler BRT,72
2023-04-17 09:44:01,2023-04-17 10:54:28,B02558P,B00600P,JAK08,Roxy - Benhil,1.0,Mikrotrans,70
2023-04-17 09:02:14,2023-04-17 10:30:29,B00824P,B03177P,7A,Kampung Rambutan - Lebak Bulus,0.0,Non reguler BRT,88
2023-04-17 09:52:41,2023-04-17 10:33:48,B05378P,B01984P,JAK39,Kalimalang - Duren Sawit,0.0,Mikrotrans,41
2023-04-17 06:15:01,2023-04-17 07:22:14,B05422P,B05915P,JAK34,Rawamangun - Klender,1.0,Mikrotrans,67
2023-04-17 08:51:43,2023-04-17 10:38:04,B01705P,B05729P,JAK01,Tanjung Priok - Plumpang,1.0,Mikrotrans,106
2023-04-17 07:14:14,2023-04-17 08:57:25,P00050,P00175,3,Kalideres - Bundaran HI via Veteran,1.0,Reguler BRT,103
2023-04-17 07:03:52,2023-04-17 09:02:01,P00152,P00135,4C,TU Gas - Bundaran Senayan,0.0,Non reguler BRT,118
2023-04-17 06:18:38,2023-04-17 06:50:12,B01011P,B00356P,JAK86,Term. Rawamangun - Term. Manggarai,0.0,Mikrotrans,32
2023-04-17 06:35:54,2023-04-17 06:50:12,P00047,P00160,4D,Pulo Gadung 2 - Kuningan,0.0,Reguler BRT,72
2023-04-17 06:02:51,2023-04-17 07:39:24,B00825P,B04358P,JAK14,Tanah Abang - Meruya,0.0,Mikrotrans,97
2023-04-17 06:47:13,2023-04-17 08:01:39,B03343P,B03009P,3B,Rusun Flamboyan - Cengkareng,0.0,Tidak Diketahui,74
2023-04-17 08:41:00,2023-04-17 09:55:46,B05078P,P00055,10A,Rusun Marunda - Tanjung Priok,0.0,Tidak Diketahui,75
2023-04-17 07:29:15,2023-04-17 08:36:07,B05660P,B04518P,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,Tidak Diketahui,67
2023-04-17 08:51:17,2023-04-17 10:44:33,B05318P,B02308P,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,Non reguler BRT,113
2023-04-17 06:12:54,2023-04-17 07:26:00,B03913P,B02090P,JAK72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,Mikrotrans,73
2023-04-17 09:09:15,2023-04-17 09:45:39,B01472P,B02713P,JAK44,Andara - Stasiun Universitas Pancasila,1.0,Mikrotrans,36
2023-04-17 07:10:36,2023-04-17 07:58:46,B02758P,B03223P,JAK74,Terminal Rawamangun - Cipinang Muara,0.0,Mikrotrans,48
2023-04-17 09:11:30,2023-04-17 09:47:47,P00117,B05202P,JAK40,Harapan Baru - Pulo Gebang via Rawa Kuning,0.0,Mikrotrans,36
2023-04-17 06:59:01,2023-04-17 09:47:47,B02868P,B00036P,7A,Kampung Rambutan - Lebak Bulus,0.0,Non reguler BRT,72
2023-04-17 07:24:02,2023-04-17 08:56:03,B05448P,B01885P,JAK10,Tanah Abang - Kota,1.0,Mikrotrans,92
2023-04-17 07:45:50,2023-04-17 08:51:10,B05479P,B02999P,JAK41,Kampung Melayu - Pulo Gadung,0.0,Mikrotrans,65
2023-04-17 06:38:33,2023-04-17 08:12:19,P00140,P00003,5,Matraman Baru - Ancol,0.0,Reguler BRT,94
2023-04-17 09:56:50,2023-04-17 10:50:35,P00293,P00139,1,Blok M - Kota,0.0,Reguler BRT,54
2023-04-17 06:46:05,2023-04-17 08:32:10,B04476P,B00637P,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,Tidak Diketahui,106
2023-04-17 06:08:45,2023-04-17 06:31:13,P00031,P00015,7,Kampung Rambutan - Bidara Cina,0.0,Reguler BRT,22
2023-04-17 07:03:20,2023-04-17 08:39:22,B02513P,B02931P,JAK58,Cilincing - Rorotan,1.0,Mikrotrans,96
2023-04-17 09:55:21,2023-04-17 11:02:51,B02638P,B02828P,JAK16,Cililitan - Condet,1.0,Mikrotrans,68
2023-04-17 06:31:10,2023-04-17 07:44:25,B03277P,P00170,3C,Rusun Kapuk Muara - Penjaringan,0.0,Tidak Diketahui,73
2023-04-17 07:09:47,2023-04-17 07:52:02,B00341P,B02446P,JAK60,Kelapa Gading - Rusun Kemayoran,0.0,Mikrotrans,42
2023-04-17 08:27:36,2023-04-17 09:49:19,P00103,P00256,6A,Ragunan - MH Thamrin via Kuningan,0.0,Reguler BRT,82
2023-04-17 09:54:54,2023-04-17 10:38:24,B05728P,B06592P,JAK115,Term. Tj. Priok - Pegangsaan II IGI,0.0,Mikrotrans,44
2023-04-17 09:02:30,2023-04-17 10:04:38,P00128,B05233P,S21,Ciputat - CSW,1.0,Transjabodetabek,62
2023-04-17 07:02:46,2023-04-17 10:04:38,B03603P,B03546P,JAK37,Cililitan - Condet via Kayu Manis,1.0,Mikrotrans,72
2023-04-17 09:55:26,2023-04-17 10:32:02,B06073P,B05399P,D32,Cinere - Bundaran Senayan,1.0,Royal transjakarta,37
2023-04-17 08:26:39,2023-04-17 09:57:58,B06000P,B01161P,10K,Tanjung Priok - Senen via Taman BMW,1.0,Non reguler BRT,91
2023-04-17 06:00:15,2023-04-17 07:18:07,P00064,P00251,9C,Pinang Ranti - Bundaran Senayan,0.0,Reguler BRT,78
2023-04-17 07:12:37,2023-04-17 09:09:40,B04020P,B04947P,JAK49,Lebak Bulus - Cipulir,1.0,Mikrotrans,117
2023-04-17 06:01:07,2023-04-17 07:45:51,B04964P,B05728P,JAK15,Bulak Turi - Tanjung Priok,0.0,Mikrotrans,105
2023-04-17 08:07:35,2023-04-17 09:10:05,P00066,P00144,9A,PGC 2 - Grogol 2,1.0,Reguler BRT,62
2023-04-17 08:46:35,2023-04-17 09:10:05,B06047P,B06040P,BW9,Monas - Pantai Indah Kapuk,0.0,Tidak Diketahui,72
2023-04-17 06:48:54,2023-04-17 08:11:51,B04798P,B06577P,6N,Ragunan - Blok M via Kemang,0.0,Non reguler BRT,83
2023-04-17 08:11:40,2023-04-17 09:56:44,P00222,P00124,L13E,Puri Beta - Kuningan (Express),0.0,Reguler BRT,105
2023-04-17 09:47:00,2023-04-17 10:58:12,P00004,P00112,S21,Ciputat - CSW,0.0,Transjabodetabek,71
2023-04-17 06:27:49,2023-04-17 08:07:53,P00014,P00192,2,Pulo Gadung - Monas,1.0,Reguler BRT,100
2023-04-17 07:25:27,2023-04-17 09:03:07,B00544P,B00546P,JAK27,Pulo Gebang - Rorotan,1.0,Mikrotrans,98
2023-04-17 09:10:47,2023-04-17 10:21:27,B02308P,B00263P,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,Non reguler BRT,71
2023-04-17 07:14:58,2023-04-17 09:08:30,B05556P,P00148,JIS3,Harmoni - Jakarta International Stadium,0.0,Non reguler BRT,114
2023-04-17 08:28:36,2023-04-17 09:21:15,B05408P,B05569P,D21,Universitas Indonesia - Lebak Bulus,1.0,Transjabodetabek,53
2023-04-17 07:33:44,2023-04-17 08:39:25,B00875P,B00276P,S22,Ciputat - Kampung Rambutan,1.0,Transjabodetabek,66
2023-04-17 07:06:03,2023-04-17 08:22:07,B06546P,B06548P,JAK86,Term. Rawamangun - Term. Manggarai,1.0,Mikrotrans,76
2023-04-17 06:07:42,2023-04-17 07:38:47,B05078P,P00055,10A,Rusun Marunda - Tanjung Priok,0.0,Tidak Diketahui,91
2023-04-17 08:35:59,2023-04-17 09:10:56,P00056,B00159P,M1H,Tanah Abang - St. Gondangdia,0.0,Tidak Diketahui,35
2023-04-17 06:30:23,2023-04-17 07:31:36,B03119P,B05708P,JAK06,Kampung Rambutan - Pondok Gede,0.0,Mikrotrans,61
2023-04-17 08:03:41,2023-04-17 09:39:25,B03986P,B05627P,2P,Gondangdia - Senen,1.0,Non reguler BRT,96
2023-04-17 08:37:31,2023-04-17 09:19:52,B03155P,B02012P,B13,Bekasi Barat - Blok M,0.0,Royal transjakarta,42
2023-04-17 07:36:31,2023-04-17 08:59:28,B00083P,B05740P,2P,Gondangdia - Senen,1.0,Non reguler BRT,83
2023-04-17 08:43:16,2023-04-17 08:59:28,B01962P,B04686P,B14,Bekasi Barat - Kuningan,0.0,Royal transjakarta,72
2023-04-17 09:36:46,2023-04-17 08:59:28,B05080P,P00123,12C,Rusun Waduk Pluit - Penjaringan,0.0,Tidak Diketahui,72
2023-04-17 08:50:04,2023-04-17 10:00:53,P00024,P00085,13D,Puri Beta - Ragunan,0.0,Reguler BRT,71
2023-04-17 06:23:03,2023-04-17 08:21:54,B05216P,B05309P,JAK37,Cililitan - Condet via Kayu Manis,0.0,Mikrotrans,119
2023-04-17 07:04:39,2023-04-17 08:05:32,B01950P,B05111P,JAK72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,Mikrotrans,61
2023-04-17 06:07:32,2023-04-17 06:34:58,P00218,P00071,3F,Kalideres - Gelora Bung Karno,1.0,Reguler BRT,27
2023-04-17 07:59:00,2023-04-17 08:46:24,B05978P,B05988P,JAK88,Terminal Tanjung Priok - Ancol Barat,0.0,Mikrotrans,47
2023-04-17 09:11:27,2023-04-17 09:52:56,B02863P,B00806P,1P,Senen - Blok M,1.0,Non reguler BRT,41
2023-04-17 09:11:10,2023-04-17 10:29:52,B05443P,B03433P,JAK17,Senen - Pulo Gadung,0.0,Mikrotrans,79
2023-04-17 06:16:37,2023-04-17 08:15:24,B05796P,B01918P,JAK20,Cawang UKI - Lubang Buaya,0.0,Mikrotrans,119
2023-04-17 09:52:28,2023-04-17 11:01:16,P00263,P00183,4C,TU Gas - Bundaran Senayan,0.0,Non reguler BRT,69
2023-04-17 09:44:20,2023-04-17 10:21:10,B00287P,B02055P,D11,Depok - BKN,0.0,Transjabodetabek,37
2023-04-17 06:07:56,2023-04-17 07:19:27,B02291P,B03201P,2P,Gondangdia - Senen,0.0,Non reguler BRT,72
2023-04-17 07:22:54,2023-04-17 07:57:40,P00136,P00242,M13,Puri Beta 2 - Tendean,1.0,Reguler BRT,35
2023-04-17 09:46:29,2023-04-17 10:45:49,B01323P,B04623P,JAK48B,Stasiun Tebet - Kampung Melayu,0.0,Mikrotrans,59
2023-04-17 09:08:14,2023-04-17 11:07:57,B03356P,B04662P,JAK02,Kampung Melayu - Duren Sawit,0.0,Mikrotrans,120
2023-04-17 07:57:11,2023-04-17 11:07:57,P00198,P00200,13B,Puri Beta - Pancoran Barat,0.0,Tidak Diketahui,72
2023-04-17 08:38:27,2023-04-17 10:29:27,B00844P,B01770P,JAK51,Taman Kota - Budi Luhur,0.0,Mikrotrans,111
2023-04-17 07:51:45,2023-04-17 08:20:17,B02965P,B02154P,6D,Stasiun Tebet - Karet via Underpass,1.0,Non reguler BRT,29
2023-04-17 07:25:31,2023-04-17 09:11:06,B03568P,B06786P,JAK06,Kampung Rambutan - Pondok Gede,1.0,Mikrotrans,106
2023-04-17 06:28:07,2023-04-17 08:18:04,P00098,P00181,12,Tanjung Priok - Pluit,0.0,Reguler BRT,110
2023-04-17 06:42:24,2023-04-17 07:38:52,P00200,P00112,M7B,BKN - Blok M,0.0,Tidak Diketahui,56
2023-04-17 09:54:15,2023-04-17 11:34:44,B00806P,B06048P,BW9,Monas - Pantai Indah Kapuk,0.0,Tidak Diketahui,100
2023-04-17 07:28:09,2023-04-17 09:15:37,P00043,P00096,13,Ciledug - Tendean,1.0,Reguler BRT,107
2023-04-17 07:57:20,2023-04-17 09:50:34,B03226P,B05720P,T11,Poris Plawad - Bundaran Senayan,1.0,Transjabodetabek,113
2023-04-17 07:58:24,2023-04-17 08:45:40,B00958P,B00933P,JAK31,Blok M - Andara,0.0,Mikrotrans,47
2023-04-17 07:36:10,2023-04-17 08:53:25,P00200,P00144,13B,Puri Beta - Pancoran Barat,0.0,Tidak Diketahui,77
2023-04-17 06:37:57,2023-04-17 07:01:27,B05823P,B03152P,2E,Rusun Rawa Bebek - Kodamar,0.0,Tidak Diketahui,24
2023-04-17 09:31:05,2023-04-17 10:53:23,B03710P,B05541P,JAK74,Terminal Rawamangun - Cipinang Muara,0.0,Mikrotrans,82
2023-04-17 08:45:50,2023-04-17 10:43:21,B06269P,B06277P,JAK43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,Mikrotrans,118
2023-04-17 08:07:11,2023-04-17 09:36:06,B00114P,B01833P,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,Non reguler BRT,89
2023-04-17 09:35:10,2023-04-17 09:58:20,P00221,P00242,13,Ciledug - Tendean,1.0,Reguler BRT,23
2023-04-17 06:16:26,2023-04-17 08:08:07,P00031,P00253,5C,PGC - Juanda,0.0,Reguler BRT,112
2023-04-17 09:20:01,2023-04-17 10:20:34,B05846P,B02974P,4F,Pinang Ranti - Pulo Gadung,0.0,Non reguler BRT,61
2023-04-17 09:57:32,2023-04-17 11:03:30,B00093P,B00486P,JAK45,Lebak Bulus - Ragunan,1.0,Mikrotrans,66
2023-04-17 06:15:47,2023-04-17 06:46:53,B01918P,B03111P,JAK75,Cililitan - Kp. Pulo,0.0,Mikrotrans,31
2023-04-17 08:05:42,2023-04-17 09:51:10,B06643P,B01893P,D31,Cinere - Kuningan,0.0,Royal transjakarta,105
2023-04-17 09:36:01,2023-04-17 11:00:57,B01200P,B04944P,8M,S. Parman - Tanah Abang,1.0,Non reguler BRT,85
2023-04-17 09:51:54,2023-04-17 10:36:36,B01914P,B05704P,JAK30,Grogol - Meruya via Roxy,1.0,Mikrotrans,45
2023-04-17 07:02:29,2023-04-17 09:00:10,B00429P,B05103P,JAK56,Grogol - Srengseng,0.0,Mikrotrans,118
2023-04-17 07:17:35,2023-04-17 08:38:31,P00029,P00089,M9,Pinang Ranti - Pluit,0.0,Reguler BRT,81
2023-04-17 08:12:46,2023-04-17 09:46:50,B04986P,P00083,JAK07,Tanah Abang - Grogol via Tawakal,1.0,Mikrotrans,94
2023-04-17 09:17:04,2023-04-17 10:22:52,B00628P,B02289P,JAK39,Kalimalang - Duren Sawit,1.0,Mikrotrans,66
2023-04-17 06:09:49,2023-04-17 07:01:54,P00222,P00124,L13E,Puri Beta - Kuningan (Express),0.0,Reguler BRT,52
